Date,Category,Item,Sales
02-04-2023,Veg Burgers,Spicy Veg Burger,40
02-04-2023,Veg Burgers,Aloo Tikki Burger,38
02-04-2023,Veg Pizzas,Margherita Pizza,42
02-04-2023,Veg Pizzas,Veggie Delight Pizza,43
02-04-2023,Veg Pizzas,Paneer Pizza,41
02-04-2023,Veg Pizzas,Farmhouse Pizza,12
02-04-2023,Sandwiches,Veg Club Sandwich,25
02-04-2023,Sandwiches,Paneer Tikka Sandwich,39
02-04-2023,Sandwiches,Grilled Veg Sandwich,12
02-04-2023,Sandwiches,Cucumber Sandwich,44
02-04-2023,Wraps,Veggie Wrap,37
02-04-2023,Wraps,Paneer Wrap,19
02-04-2023,Wraps,Aloo Wrap,36
02-04-2023,Wraps,Hummus Wrap,48
02-04-2023,Pastas,Veg Alfredo Pasta,21
02-04-2023,Pastas,Veg Arrabbiata Pasta,30
02-04-2023,Pastas,Pesto Veg Pasta,35
02-04-2023,Pastas,Veg Mac and Cheese,28
02-04-2023,Salads,Greek Salad,14
02-04-2023,Salads,Caesar Salad,28
02-04-2023,Salads,Garden Salad,26
02-04-2023,Salads,Pasta Salad,14
02-04-2023,Fries,Classic Fries,39
02-04-2023,Fries,Cheese Fries,11
02-04-2023,Fries,Masala Fries,42
02-04-2023,Fries,Peri Peri Fries,28
02-04-2023,Beverages,Cold Coffee,47
02-04-2023,Beverages,Lemonade,50
02-04-2023,Beverages,Mango Smoothie,28
02-04-2023,Beverages,Green Tea,49
02-04-2023,Desserts,Brownie,11
02-04-2023,Desserts,Ice Cream Sundae,19
02-04-2023,Desserts,Fruit Salad,17
02-04-2023,Desserts,Chocolate Cake,34
03-04-2023,Veg Burgers,Classic Veg Burger,41
03-04-2023,Veg Burgers,Cheese Veg Burger,5
03-04-2023,Veg Burgers,Spicy Veg Burger,37
03-04-2023,Veg Burgers,Aloo Tikki Burger,6
03-04-2023,Veg Pizzas,Margherita Pizza,23
03-04-2023,Veg Pizzas,Veggie Delight Pizza,41
03-04-2023,Veg Pizzas,Paneer Pizza,34
03-04-2023,Veg Pizzas,Farmhouse Pizza,36
03-04-2023,Sandwiches,Veg Club Sandwich,23
03-04-2023,Sandwiches,Paneer Tikka Sandwich,23
03-04-2023,Sandwiches,Grilled Veg Sandwich,12
03-04-2023,Sandwiches,Cucumber Sandwich,24
03-04-2023,Wraps,Veggie Wrap,11
03-04-2023,Wraps,Paneer Wrap,18
03-04-2023,Wraps,Aloo Wrap,15
03-04-2023,Wraps,Hummus Wrap,7
03-04-2023,Pastas,Veg Alfredo Pasta,45
03-04-2023,Pastas,Veg Arrabbiata Pasta,50
03-04-2023,Pastas,Pesto Veg Pasta,40
03-04-2023,Pastas,Veg Mac and Cheese,40
03-04-2023,Salads,Greek Salad,41
03-04-2023,Salads,Caesar Salad,11
03-04-2023,Salads,Garden Salad,48
03-04-2023,Salads,Pasta Salad,39
03-04-2023,Fries,Classic Fries,6
03-04-2023,Fries,Cheese Fries,24
03-04-2023,Fries,Masala Fries,26
03-04-2023,Fries,Peri Peri Fries,45
03-04-2023,Beverages,Cold Coffee,31
03-04-2023,Beverages,Lemonade,39
03-04-2023,Beverages,Mango Smoothie,6
03-04-2023,Beverages,Green Tea,49
03-04-2023,Desserts,Brownie,15
03-04-2023,Desserts,Ice Cream Sundae,38
03-04-2023,Desserts,Fruit Salad,47
03-04-2023,Desserts,Chocolate Cake,34
04-04-2023,Veg Burgers,Classic Veg Burger,48
04-04-2023,Veg Burgers,Cheese Veg Burger,26
04-04-2023,Veg Burgers,Spicy Veg Burger,29
04-04-2023,Veg Burgers,Aloo Tikki Burger,33
04-04-2023,Veg Pizzas,Margherita Pizza,25
04-04-2023,Veg Pizzas,Veggie Delight Pizza,5
04-04-2023,Veg Pizzas,Paneer Pizza,21
04-04-2023,Veg Pizzas,Farmhouse Pizza,47
04-04-2023,Sandwiches,Veg Club Sandwich,6
04-04-2023,Sandwiches,Paneer Tikka Sandwich,14
04-04-2023,Sandwiches,Grilled Veg Sandwich,34
04-04-2023,Sandwiches,Cucumber Sandwich,14
04-04-2023,Wraps,Veggie Wrap,40
04-04-2023,Wraps,Paneer Wrap,19
04-04-2023,Wraps,Aloo Wrap,16
04-04-2023,Wraps,Hummus Wrap,5
04-04-2023,Pastas,Veg Alfredo Pasta,42
04-04-2023,Pastas,Veg Arrabbiata Pasta,39
04-04-2023,Pastas,Pesto Veg Pasta,27
04-04-2023,Pastas,Veg Mac and Cheese,13
04-04-2023,Salads,Greek Salad,27
04-04-2023,Salads,Caesar Salad,17
04-04-2023,Salads,Garden Salad,44
04-04-2023,Salads,Pasta Salad,49
04-04-2023,Fries,Classic Fries,10
04-04-2023,Fries,Cheese Fries,28
04-04-2023,Fries,Masala Fries,14
04-04-2023,Fries,Peri Peri Fries,5
04-04-2023,Beverages,Cold Coffee,9
04-04-2023,Beverages,Lemonade,25
04-04-2023,Beverages,Mango Smoothie,41
04-04-2023,Beverages,Green Tea,29
04-04-2023,Desserts,Brownie,9
04-04-2023,Desserts,Ice Cream Sundae,45
04-04-2023,Desserts,Fruit Salad,22
04-04-2023,Desserts,Chocolate Cake,11
05-04-2023,Veg Burgers,Classic Veg Burger,36
05-04-2023,Veg Burgers,Cheese Veg Burger,28
05-04-2023,Veg Burgers,Spicy Veg Burger,32
05-04-2023,Veg Burgers,Aloo Tikki Burger,44
05-04-2023,Veg Pizzas,Margherita Pizza,33
05-04-2023,Veg Pizzas,Veggie Delight Pizza,46
05-04-2023,Veg Pizzas,Paneer Pizza,27
05-04-2023,Veg Pizzas,Farmhouse Pizza,15
05-04-2023,Sandwiches,Veg Club Sandwich,19
05-04-2023,Sandwiches,Paneer Tikka Sandwich,18
05-04-2023,Sandwiches,Grilled Veg Sandwich,10
05-04-2023,Sandwiches,Cucumber Sandwich,46
05-04-2023,Wraps,Veggie Wrap,7
05-04-2023,Wraps,Paneer Wrap,39
05-04-2023,Wraps,Aloo Wrap,46
05-04-2023,Wraps,Hummus Wrap,8
05-04-2023,Pastas,Veg Alfredo Pasta,14
05-04-2023,Pastas,Veg Arrabbiata Pasta,44
05-04-2023,Pastas,Pesto Veg Pasta,31
05-04-2023,Pastas,Veg Mac and Cheese,28
05-04-2023,Salads,Greek Salad,9
05-04-2023,Salads,Caesar Salad,29
05-04-2023,Salads,Garden Salad,38
05-04-2023,Salads,Pasta Salad,39
05-04-2023,Fries,Classic Fries,25
05-04-2023,Fries,Cheese Fries,13
05-04-2023,Fries,Masala Fries,48
05-04-2023,Fries,Peri Peri Fries,29
05-04-2023,Beverages,Cold Coffee,14
05-04-2023,Beverages,Lemonade,18
05-04-2023,Beverages,Mango Smoothie,48
05-04-2023,Beverages,Green Tea,47
05-04-2023,Desserts,Brownie,10
05-04-2023,Desserts,Ice Cream Sundae,10
05-04-2023,Desserts,Fruit Salad,19
05-04-2023,Desserts,Chocolate Cake,42
06-04-2023,Veg Burgers,Classic Veg Burger,7
06-04-2023,Veg Burgers,Cheese Veg Burger,45
06-04-2023,Veg Burgers,Spicy Veg Burger,13
06-04-2023,Veg Burgers,Aloo Tikki Burger,29
06-04-2023,Veg Pizzas,Margherita Pizza,23
06-04-2023,Veg Pizzas,Veggie Delight Pizza,24
06-04-2023,Veg Pizzas,Paneer Pizza,10
06-04-2023,Veg Pizzas,Farmhouse Pizza,9
06-04-2023,Sandwiches,Veg Club Sandwich,14
06-04-2023,Sandwiches,Paneer Tikka Sandwich,24
06-04-2023,Sandwiches,Grilled Veg Sandwich,34
06-04-2023,Sandwiches,Cucumber Sandwich,7
06-04-2023,Wraps,Veggie Wrap,5
06-04-2023,Wraps,Paneer Wrap,24
06-04-2023,Wraps,Aloo Wrap,39
06-04-2023,Wraps,Hummus Wrap,8
06-04-2023,Pastas,Veg Alfredo Pasta,22
06-04-2023,Pastas,Veg Arrabbiata Pasta,18
06-04-2023,Pastas,Pesto Veg Pasta,18
06-04-2023,Pastas,Veg Mac and Cheese,30
06-04-2023,Salads,Greek Salad,37
06-04-2023,Salads,Caesar Salad,46
06-04-2023,Salads,Garden Salad,43
06-04-2023,Salads,Pasta Salad,48
06-04-2023,Fries,Classic Fries,20
06-04-2023,Fries,Cheese Fries,23
06-04-2023,Fries,Masala Fries,48
06-04-2023,Fries,Peri Peri Fries,10
06-04-2023,Beverages,Cold Coffee,24
06-04-2023,Beverages,Lemonade,37
06-04-2023,Beverages,Mango Smoothie,30
06-04-2023,Beverages,Green Tea,13
06-04-2023,Desserts,Brownie,50
06-04-2023,Desserts,Ice Cream Sundae,41
06-04-2023,Desserts,Fruit Salad,48
06-04-2023,Desserts,Chocolate Cake,39
07-04-2023,Veg Burgers,Classic Veg Burger,32
07-04-2023,Veg Burgers,Cheese Veg Burger,45
07-04-2023,Veg Burgers,Spicy Veg Burger,43
07-04-2023,Veg Burgers,Aloo Tikki Burger,50
07-04-2023,Veg Pizzas,Margherita Pizza,6
07-04-2023,Veg Pizzas,Veggie Delight Pizza,43
07-04-2023,Veg Pizzas,Paneer Pizza,47
07-04-2023,Veg Pizzas,Farmhouse Pizza,44
07-04-2023,Sandwiches,Veg Club Sandwich,40
07-04-2023,Sandwiches,Paneer Tikka Sandwich,15
07-04-2023,Sandwiches,Grilled Veg Sandwich,46
07-04-2023,Sandwiches,Cucumber Sandwich,48
07-04-2023,Wraps,Veggie Wrap,20
07-04-2023,Wraps,Paneer Wrap,47
07-04-2023,Wraps,Aloo Wrap,45
07-04-2023,Wraps,Hummus Wrap,28
07-04-2023,Pastas,Veg Alfredo Pasta,5
07-04-2023,Pastas,Veg Arrabbiata Pasta,42
07-04-2023,Pastas,Pesto Veg Pasta,9
07-04-2023,Pastas,Veg Mac and Cheese,49
07-04-2023,Salads,Greek Salad,19
07-04-2023,Salads,Caesar Salad,14
07-04-2023,Salads,Garden Salad,10
07-04-2023,Salads,Pasta Salad,38
07-04-2023,Fries,Classic Fries,9
07-04-2023,Fries,Cheese Fries,17
07-04-2023,Fries,Masala Fries,45
07-04-2023,Fries,Peri Peri Fries,28
07-04-2023,Beverages,Cold Coffee,26
07-04-2023,Beverages,Lemonade,18
07-04-2023,Beverages,Mango Smoothie,24
07-04-2023,Beverages,Green Tea,26
07-04-2023,Desserts,Brownie,33
07-04-2023,Desserts,Ice Cream Sundae,13
07-04-2023,Desserts,Fruit Salad,9
07-04-2023,Desserts,Chocolate Cake,45
08-04-2023,Veg Burgers,Classic Veg Burger,36
08-04-2023,Veg Burgers,Cheese Veg Burger,38
08-04-2023,Veg Burgers,Spicy Veg Burger,24
08-04-2023,Veg Burgers,Aloo Tikki Burger,33
08-04-2023,Veg Pizzas,Margherita Pizza,14
08-04-2023,Veg Pizzas,Veggie Delight Pizza,15
08-04-2023,Veg Pizzas,Paneer Pizza,19
08-04-2023,Veg Pizzas,Farmhouse Pizza,20
08-04-2023,Sandwiches,Veg Club Sandwich,13
08-04-2023,Sandwiches,Paneer Tikka Sandwich,9
08-04-2023,Sandwiches,Grilled Veg Sandwich,46
08-04-2023,Sandwiches,Cucumber Sandwich,31
08-04-2023,Wraps,Veggie Wrap,13
08-04-2023,Wraps,Paneer Wrap,22
08-04-2023,Wraps,Aloo Wrap,47
08-04-2023,Wraps,Hummus Wrap,39
08-04-2023,Pastas,Veg Alfredo Pasta,32
08-04-2023,Pastas,Veg Arrabbiata Pasta,45
08-04-2023,Pastas,Pesto Veg Pasta,17
08-04-2023,Pastas,Veg Mac and Cheese,45
08-04-2023,Salads,Greek Salad,7
08-04-2023,Salads,Caesar Salad,27
08-04-2023,Salads,Garden Salad,17
08-04-2023,Salads,Pasta Salad,13
08-04-2023,Fries,Classic Fries,46
08-04-2023,Fries,Cheese Fries,39
08-04-2023,Fries,Masala Fries,8
08-04-2023,Fries,Peri Peri Fries,25
08-04-2023,Beverages,Cold Coffee,18
08-04-2023,Beverages,Lemonade,50
08-04-2023,Beverages,Mango Smoothie,49
08-04-2023,Beverages,Green Tea,17
08-04-2023,Desserts,Brownie,17
08-04-2023,Desserts,Ice Cream Sundae,18
08-04-2023,Desserts,Fruit Salad,5
08-04-2023,Desserts,Chocolate Cake,29
09-04-2023,Veg Burgers,Classic Veg Burger,38
09-04-2023,Veg Burgers,Cheese Veg Burger,49
09-04-2023,Veg Burgers,Spicy Veg Burger,27
09-04-2023,Veg Burgers,Aloo Tikki Burger,24
09-04-2023,Veg Pizzas,Margherita Pizza,33
09-04-2023,Veg Pizzas,Veggie Delight Pizza,47
09-04-2023,Veg Pizzas,Paneer Pizza,21
09-04-2023,Veg Pizzas,Farmhouse Pizza,38
09-04-2023,Sandwiches,Veg Club Sandwich,21
09-04-2023,Sandwiches,Paneer Tikka Sandwich,20
09-04-2023,Sandwiches,Grilled Veg Sandwich,17
09-04-2023,Sandwiches,Cucumber Sandwich,37
09-04-2023,Wraps,Veggie Wrap,36
09-04-2023,Wraps,Paneer Wrap,8
09-04-2023,Wraps,Aloo Wrap,11
09-04-2023,Wraps,Hummus Wrap,25
09-04-2023,Pastas,Veg Alfredo Pasta,17
09-04-2023,Pastas,Veg Arrabbiata Pasta,40
09-04-2023,Pastas,Pesto Veg Pasta,6
09-04-2023,Pastas,Veg Mac and Cheese,16
09-04-2023,Salads,Greek Salad,30
09-04-2023,Salads,Caesar Salad,8
09-04-2023,Salads,Garden Salad,43
09-04-2023,Salads,Pasta Salad,30
09-04-2023,Fries,Classic Fries,33
09-04-2023,Fries,Cheese Fries,45
09-04-2023,Fries,Masala Fries,5
09-04-2023,Fries,Peri Peri Fries,42
09-04-2023,Beverages,Cold Coffee,41
09-04-2023,Beverages,Lemonade,37
09-04-2023,Beverages,Mango Smoothie,8
09-04-2023,Beverages,Green Tea,19
09-04-2023,Desserts,Brownie,44
09-04-2023,Desserts,Ice Cream Sundae,25
09-04-2023,Desserts,Fruit Salad,33
09-04-2023,Desserts,Chocolate Cake,5
10-04-2023,Veg Burgers,Classic Veg Burger,26
10-04-2023,Veg Burgers,Cheese Veg Burger,7
10-04-2023,Veg Burgers,Spicy Veg Burger,28
10-04-2023,Veg Burgers,Aloo Tikki Burger,46
10-04-2023,Veg Pizzas,Margherita Pizza,39
10-04-2023,Veg Pizzas,Veggie Delight Pizza,25
10-04-2023,Veg Pizzas,Paneer Pizza,50
10-04-2023,Veg Pizzas,Farmhouse Pizza,30
10-04-2023,Sandwiches,Veg Club Sandwich,7
10-04-2023,Sandwiches,Paneer Tikka Sandwich,41
10-04-2023,Sandwiches,Grilled Veg Sandwich,16
10-04-2023,Sandwiches,Cucumber Sandwich,45
10-04-2023,Wraps,Veggie Wrap,8
10-04-2023,Wraps,Paneer Wrap,45
10-04-2023,Wraps,Aloo Wrap,12
10-04-2023,Wraps,Hummus Wrap,33
10-04-2023,Pastas,Veg Alfredo Pasta,35
10-04-2023,Pastas,Veg Arrabbiata Pasta,10
10-04-2023,Pastas,Pesto Veg Pasta,11
10-04-2023,Pastas,Veg Mac and Cheese,33
10-04-2023,Salads,Greek Salad,20
10-04-2023,Salads,Caesar Salad,16
10-04-2023,Salads,Garden Salad,11
10-04-2023,Salads,Pasta Salad,25
10-04-2023,Fries,Classic Fries,8
10-04-2023,Fries,Cheese Fries,42
10-04-2023,Fries,Masala Fries,25
10-04-2023,Fries,Peri Peri Fries,15
10-04-2023,Beverages,Cold Coffee,29
10-04-2023,Beverages,Lemonade,22
10-04-2023,Beverages,Mango Smoothie,8
10-04-2023,Beverages,Green Tea,6
10-04-2023,Desserts,Brownie,27
10-04-2023,Desserts,Ice Cream Sundae,32
10-04-2023,Desserts,Fruit Salad,13
10-04-2023,Desserts,Chocolate Cake,21
11-04-2023,Veg Burgers,Classic Veg Burger,41
11-04-2023,Veg Burgers,Cheese Veg Burger,46
11-04-2023,Veg Burgers,Spicy Veg Burger,30
11-04-2023,Veg Burgers,Aloo Tikki Burger,36
11-04-2023,Veg Pizzas,Margherita Pizza,36
11-04-2023,Veg Pizzas,Veggie Delight Pizza,26
11-04-2023,Veg Pizzas,Paneer Pizza,37
11-04-2023,Veg Pizzas,Farmhouse Pizza,31
11-04-2023,Sandwiches,Veg Club Sandwich,23
11-04-2023,Sandwiches,Paneer Tikka Sandwich,45
11-04-2023,Sandwiches,Grilled Veg Sandwich,35
11-04-2023,Sandwiches,Cucumber Sandwich,48
11-04-2023,Wraps,Veggie Wrap,40
11-04-2023,Wraps,Paneer Wrap,20
11-04-2023,Wraps,Aloo Wrap,20
11-04-2023,Wraps,Hummus Wrap,30
11-04-2023,Pastas,Veg Alfredo Pasta,34
11-04-2023,Pastas,Veg Arrabbiata Pasta,42
11-04-2023,Pastas,Pesto Veg Pasta,20
11-04-2023,Pastas,Veg Mac and Cheese,12
11-04-2023,Salads,Greek Salad,43
11-04-2023,Salads,Caesar Salad,20
11-04-2023,Salads,Garden Salad,11
11-04-2023,Salads,Pasta Salad,26
11-04-2023,Fries,Classic Fries,24
11-04-2023,Fries,Cheese Fries,36
11-04-2023,Fries,Masala Fries,12
11-04-2023,Fries,Peri Peri Fries,12
11-04-2023,Beverages,Cold Coffee,28
11-04-2023,Beverages,Lemonade,34
11-04-2023,Beverages,Mango Smoothie,47
11-04-2023,Beverages,Green Tea,14
11-04-2023,Desserts,Brownie,24
11-04-2023,Desserts,Ice Cream Sundae,6
11-04-2023,Desserts,Fruit Salad,33
11-04-2023,Desserts,Chocolate Cake,39
12-04-2023,Veg Burgers,Classic Veg Burger,29
12-04-2023,Veg Burgers,Cheese Veg Burger,39
12-04-2023,Veg Burgers,Spicy Veg Burger,6
12-04-2023,Veg Burgers,Aloo Tikki Burger,9
12-04-2023,Veg Pizzas,Margherita Pizza,35
12-04-2023,Veg Pizzas,Veggie Delight Pizza,10
12-04-2023,Veg Pizzas,Paneer Pizza,34
12-04-2023,Veg Pizzas,Farmhouse Pizza,41
12-04-2023,Sandwiches,Veg Club Sandwich,36
12-04-2023,Sandwiches,Paneer Tikka Sandwich,33
12-04-2023,Sandwiches,Grilled Veg Sandwich,10
12-04-2023,Sandwiches,Cucumber Sandwich,15
12-04-2023,Wraps,Veggie Wrap,21
12-04-2023,Wraps,Paneer Wrap,49
12-04-2023,Wraps,Aloo Wrap,30
12-04-2023,Wraps,Hummus Wrap,19
12-04-2023,Pastas,Veg Alfredo Pasta,23
12-04-2023,Pastas,Veg Arrabbiata Pasta,24
12-04-2023,Pastas,Pesto Veg Pasta,17
12-04-2023,Pastas,Veg Mac and Cheese,25
12-04-2023,Salads,Greek Salad,11
12-04-2023,Salads,Caesar Salad,38
12-04-2023,Salads,Garden Salad,26
12-04-2023,Salads,Pasta Salad,31
12-04-2023,Fries,Classic Fries,7
12-04-2023,Fries,Cheese Fries,14
12-04-2023,Fries,Masala Fries,21
12-04-2023,Fries,Peri Peri Fries,11
12-04-2023,Beverages,Cold Coffee,45
12-04-2023,Beverages,Lemonade,16
12-04-2023,Beverages,Mango Smoothie,42
12-04-2023,Beverages,Green Tea,25
12-04-2023,Desserts,Brownie,49
12-04-2023,Desserts,Ice Cream Sundae,39
12-04-2023,Desserts,Fruit Salad,45
12-04-2023,Desserts,Chocolate Cake,33
13-04-2023,Veg Burgers,Classic Veg Burger,47
13-04-2023,Veg Burgers,Cheese Veg Burger,34
13-04-2023,Veg Burgers,Spicy Veg Burger,17
13-04-2023,Veg Burgers,Aloo Tikki Burger,27
13-04-2023,Veg Pizzas,Margherita Pizza,6
13-04-2023,Veg Pizzas,Veggie Delight Pizza,33
13-04-2023,Veg Pizzas,Paneer Pizza,39
13-04-2023,Veg Pizzas,Farmhouse Pizza,38
13-04-2023,Sandwiches,Veg Club Sandwich,38
13-04-2023,Sandwiches,Paneer Tikka Sandwich,49
13-04-2023,Sandwiches,Grilled Veg Sandwich,34
13-04-2023,Sandwiches,Cucumber Sandwich,30
13-04-2023,Wraps,Veggie Wrap,26
13-04-2023,Wraps,Paneer Wrap,24
13-04-2023,Wraps,Aloo Wrap,21
13-04-2023,Wraps,Hummus Wrap,49
13-04-2023,Pastas,Veg Alfredo Pasta,25
13-04-2023,Pastas,Veg Arrabbiata Pasta,25
13-04-2023,Pastas,Pesto Veg Pasta,34
13-04-2023,Pastas,Veg Mac and Cheese,12
13-04-2023,Salads,Greek Salad,6
13-04-2023,Salads,Caesar Salad,13
13-04-2023,Salads,Garden Salad,13
13-04-2023,Salads,Pasta Salad,31
13-04-2023,Fries,Classic Fries,9
13-04-2023,Fries,Cheese Fries,8
13-04-2023,Fries,Masala Fries,31
13-04-2023,Fries,Peri Peri Fries,34
13-04-2023,Beverages,Cold Coffee,44
13-04-2023,Beverages,Lemonade,9
13-04-2023,Beverages,Mango Smoothie,23
13-04-2023,Beverages,Green Tea,23
13-04-2023,Desserts,Brownie,45
13-04-2023,Desserts,Ice Cream Sundae,39
13-04-2023,Desserts,Fruit Salad,48
13-04-2023,Desserts,Chocolate Cake,12
14-04-2023,Veg Burgers,Classic Veg Burger,22
14-04-2023,Veg Burgers,Cheese Veg Burger,18
14-04-2023,Veg Burgers,Spicy Veg Burger,47
14-04-2023,Veg Burgers,Aloo Tikki Burger,22
14-04-2023,Veg Pizzas,Margherita Pizza,37
14-04-2023,Veg Pizzas,Veggie Delight Pizza,25
14-04-2023,Veg Pizzas,Paneer Pizza,24
14-04-2023,Veg Pizzas,Farmhouse Pizza,36
14-04-2023,Sandwiches,Veg Club Sandwich,21
14-04-2023,Sandwiches,Paneer Tikka Sandwich,47
14-04-2023,Sandwiches,Grilled Veg Sandwich,5
14-04-2023,Sandwiches,Cucumber Sandwich,31
14-04-2023,Wraps,Veggie Wrap,33
14-04-2023,Wraps,Paneer Wrap,31
14-04-2023,Wraps,Aloo Wrap,33
14-04-2023,Wraps,Hummus Wrap,17
14-04-2023,Pastas,Veg Alfredo Pasta,22
14-04-2023,Pastas,Veg Arrabbiata Pasta,40
14-04-2023,Pastas,Pesto Veg Pasta,28
14-04-2023,Pastas,Veg Mac and Cheese,23
14-04-2023,Salads,Greek Salad,26
14-04-2023,Salads,Caesar Salad,19
14-04-2023,Salads,Garden Salad,14
14-04-2023,Salads,Pasta Salad,36
14-04-2023,Fries,Classic Fries,27
14-04-2023,Fries,Cheese Fries,28
14-04-2023,Fries,Masala Fries,41
14-04-2023,Fries,Peri Peri Fries,28
14-04-2023,Beverages,Cold Coffee,22
14-04-2023,Beverages,Lemonade,35
14-04-2023,Beverages,Mango Smoothie,20
14-04-2023,Beverages,Green Tea,10
14-04-2023,Desserts,Brownie,30
14-04-2023,Desserts,Ice Cream Sundae,23
14-04-2023,Desserts,Fruit Salad,37
14-04-2023,Desserts,Chocolate Cake,20
15-04-2023,Veg Burgers,Classic Veg Burger,11
15-04-2023,Veg Burgers,Cheese Veg Burger,20
15-04-2023,Veg Burgers,Spicy Veg Burger,28
15-04-2023,Veg Burgers,Aloo Tikki Burger,33
15-04-2023,Veg Pizzas,Margherita Pizza,44
15-04-2023,Veg Pizzas,Veggie Delight Pizza,13
15-04-2023,Veg Pizzas,Paneer Pizza,47
15-04-2023,Veg Pizzas,Farmhouse Pizza,14
15-04-2023,Sandwiches,Veg Club Sandwich,7
15-04-2023,Sandwiches,Paneer Tikka Sandwich,14
15-04-2023,Sandwiches,Grilled Veg Sandwich,31
15-04-2023,Sandwiches,Cucumber Sandwich,42
15-04-2023,Wraps,Veggie Wrap,39
15-04-2023,Wraps,Paneer Wrap,19
15-04-2023,Wraps,Aloo Wrap,34
15-04-2023,Wraps,Hummus Wrap,23
15-04-2023,Pastas,Veg Alfredo Pasta,37
15-04-2023,Pastas,Veg Arrabbiata Pasta,25
15-04-2023,Pastas,Pesto Veg Pasta,30
15-04-2023,Pastas,Veg Mac and Cheese,40
15-04-2023,Salads,Greek Salad,38
15-04-2023,Salads,Caesar Salad,12
15-04-2023,Salads,Garden Salad,44
15-04-2023,Salads,Pasta Salad,6
15-04-2023,Fries,Classic Fries,9
15-04-2023,Fries,Cheese Fries,39
15-04-2023,Fries,Masala Fries,8
15-04-2023,Fries,Peri Peri Fries,17
15-04-2023,Beverages,Cold Coffee,33
15-04-2023,Beverages,Lemonade,31
15-04-2023,Beverages,Mango Smoothie,16
15-04-2023,Beverages,Green Tea,30
15-04-2023,Desserts,Brownie,33
15-04-2023,Desserts,Ice Cream Sundae,26
15-04-2023,Desserts,Fruit Salad,42
15-04-2023,Desserts,Chocolate Cake,27
16-04-2023,Veg Burgers,Classic Veg Burger,22
16-04-2023,Veg Burgers,Cheese Veg Burger,47
16-04-2023,Veg Burgers,Spicy Veg Burger,41
16-04-2023,Veg Burgers,Aloo Tikki Burger,27
16-04-2023,Veg Pizzas,Margherita Pizza,27
16-04-2023,Veg Pizzas,Veggie Delight Pizza,22
16-04-2023,Veg Pizzas,Paneer Pizza,24
16-04-2023,Veg Pizzas,Farmhouse Pizza,26
16-04-2023,Sandwiches,Veg Club Sandwich,43
16-04-2023,Sandwiches,Paneer Tikka Sandwich,38
16-04-2023,Sandwiches,Grilled Veg Sandwich,36
16-04-2023,Sandwiches,Cucumber Sandwich,38
16-04-2023,Wraps,Veggie Wrap,24
16-04-2023,Wraps,Paneer Wrap,15
16-04-2023,Wraps,Aloo Wrap,9
16-04-2023,Wraps,Hummus Wrap,44
16-04-2023,Pastas,Veg Alfredo Pasta,33
16-04-2023,Pastas,Veg Arrabbiata Pasta,37
16-04-2023,Pastas,Pesto Veg Pasta,41
16-04-2023,Pastas,Veg Mac and Cheese,12
16-04-2023,Salads,Greek Salad,30
16-04-2023,Salads,Caesar Salad,6
16-04-2023,Salads,Garden Salad,48
16-04-2023,Salads,Pasta Salad,39
16-04-2023,Fries,Classic Fries,18
16-04-2023,Fries,Cheese Fries,14
16-04-2023,Fries,Masala Fries,35
16-04-2023,Fries,Peri Peri Fries,14
16-04-2023,Beverages,Cold Coffee,38
16-04-2023,Beverages,Lemonade,31
16-04-2023,Beverages,Mango Smoothie,10
16-04-2023,Beverages,Green Tea,13
16-04-2023,Desserts,Brownie,17
16-04-2023,Desserts,Ice Cream Sundae,33
16-04-2023,Desserts,Fruit Salad,7
16-04-2023,Desserts,Chocolate Cake,43
17-04-2023,Veg Burgers,Classic Veg Burger,45
17-04-2023,Veg Burgers,Cheese Veg Burger,16
17-04-2023,Veg Burgers,Spicy Veg Burger,26
17-04-2023,Veg Burgers,Aloo Tikki Burger,26
17-04-2023,Veg Pizzas,Margherita Pizza,7
17-04-2023,Veg Pizzas,Veggie Delight Pizza,37
17-04-2023,Veg Pizzas,Paneer Pizza,20
17-04-2023,Veg Pizzas,Farmhouse Pizza,35
17-04-2023,Sandwiches,Veg Club Sandwich,45
17-04-2023,Sandwiches,Paneer Tikka Sandwich,33
17-04-2023,Sandwiches,Grilled Veg Sandwich,6
17-04-2023,Sandwiches,Cucumber Sandwich,10
17-04-2023,Wraps,Veggie Wrap,50
17-04-2023,Wraps,Paneer Wrap,34
17-04-2023,Wraps,Aloo Wrap,30
17-04-2023,Wraps,Hummus Wrap,19
17-04-2023,Pastas,Veg Alfredo Pasta,14
17-04-2023,Pastas,Veg Arrabbiata Pasta,12
17-04-2023,Pastas,Pesto Veg Pasta,7
17-04-2023,Pastas,Veg Mac and Cheese,46
17-04-2023,Salads,Greek Salad,37
17-04-2023,Salads,Caesar Salad,5
17-04-2023,Salads,Garden Salad,41
17-04-2023,Salads,Pasta Salad,26
17-04-2023,Fries,Classic Fries,35
17-04-2023,Fries,Cheese Fries,43
17-04-2023,Fries,Masala Fries,27
17-04-2023,Fries,Peri Peri Fries,15
17-04-2023,Beverages,Cold Coffee,23
17-04-2023,Beverages,Lemonade,46
17-04-2023,Beverages,Mango Smoothie,11
17-04-2023,Beverages,Green Tea,40
17-04-2023,Desserts,Brownie,50
17-04-2023,Desserts,Ice Cream Sundae,25
17-04-2023,Desserts,Fruit Salad,39
